0.0300,no,0.05
0.0300,no,1.00
0.0400,yes,4.00
0.0400,yes,4.00
0.0400,yes,65.00
0.0400,yes,7.00
0.0400,yes,2.13
0.0400,yes,4.17
0.0300,yes,4.00
0.0300,yes,10.84
0.0300,yes,3.66
0.0400,yes,5.00
0.0300,yes,2.00
0.0300,yes,20.83
0.0300,yes,9.00
0.0400,yes,19.57
0.0300,yes,2.00
0.0300,yes,1.00
0.0300,yes,1.00
0.0300,yes,4.00
0.0200,no,4.00
0.0200,no,13.36
0.0200,no,82.50
0.0300,yes,4.00
0.0300,yes,2.00
0.0300,yes,5.00
0.0200,no,4.08
0.0300,no,2.71
0.0300,no,11.27
0.0300,no,0.25
0.0200,no,85.75
0.0300,no,1.00
0.0300,no,13.11
0.0400,no,0.89
0.0400,no,1.00
0.0400,no,1.00
0.0500,yes,2.16
0.0400,no,2.07
